Site Codes,Date,Depth,ODO
KMO,2019-06-04T00:00:00Z,1.529,5.67
KMO,2019-06-04T00:00:00Z,2.008,5.49
KMO,2019-06-04T00:00:00Z,2.515,5.27
KMO,2019-06-04T00:00:00Z,3.136,5.19
VIT,2019-06-04T00:00:00Z,0.21,6.26
VIT,2019-06-04T00:00:00Z,0.512,6.44
VIT,2019-06-04T00:00:00Z,1.01,6.44
VIT,2019-06-04T00:00:00Z,1.512,6.37
VIT,2019-06-04T00:00:00Z,2.017,6.28
VIT,2019-06-04T00:00:00Z,2.54,6.28
VIT,2019-06-04T00:00:00Z,3.018,5.99
VIT,2019-06-04T00:00:00Z,3.505,5.15
SUC,2019-06-04T00:00:00Z,0.236,5.91
SUC,2019-06-04T00:00:00Z,0.51,5.94
SUC,2019-06-04T00:00:00Z,1.006,5.72
SUC,2019-06-04T00:00:00Z,1.523,5.46
SUC,2019-06-04T00:00:00Z,2.038,5.35
SUC,2019-06-04T00:00:00Z,2.511,5.24
SUC,2019-06-04T00:00:00Z,3.02,5.2
SUC,2019-06-04T00:00:00Z,3.515,5.17
SUC,2019-06-04T00:00:00Z,4.027,5.18
SUC,2019-06-04T00:00:00Z,4.537,5.2
SUC,2019-06-04T00:00:00Z,4.775,5.23
MEAD,2019-06-04T00:00:00Z,0.248,7.26
MEAD,2019-06-04T00:00:00Z,0.52,7.25
MEAD,2019-06-04T00:00:00Z,1.034,7.3
MEAD,2019-06-04T00:00:00Z,1.513,7.34
MEAD,2019-06-04T00:00:00Z,2.029,7.21
MEAD,2019-06-04T00:00:00Z,2.512,7.07
MEAD,2019-06-04T00:00:00Z,2.92,7.04
MULB FARM,2019-06-04T00:00:00Z,0.217,7.71
MULB FARM,2019-06-04T00:00:00Z,0.538,7.7
MULB FARM,2019-06-04T00:00:00Z,1.021,7.72
MULB FARM,2019-06-04T00:00:00Z,1.501,7.75
MULB FARM,2019-06-04T00:00:00Z,2.005,7.28
MULB FARM,2019-06-04T00:00:00Z,2.525,7.2
WMP,2019-06-04T00:00:00Z,0.22,8.75
WMP,2019-06-04T00:00:00Z,0.508,8.63
WMP,2019-06-04T00:00:00Z,1.01,8.84
WMP,2019-06-04T00:00:00Z,1.513,8.78
WMP,2019-06-04T00:00:00Z,2.006,8.61
WMP,2019-06-04T00:00:00Z,2.494,8.44
WMP,2019-06-04T00:00:00Z,3.015,8.23
WMP,2019-06-04T00:00:00Z,3.517,8.06
WMP,2019-06-04T00:00:00Z,4.034,7.9
WMP,2019-06-04T00:00:00Z,4.524,7.86
WMP,2019-06-04T00:00:00Z,4.818,7.85
CAV,2019-06-04T00:00:00Z,0.211,9.54
CAV,2019-06-04T00:00:00Z,0.532,9.59
CAV,2019-06-04T00:00:00Z,1.032,9.49
CAV,2019-06-04T00:00:00Z,1.536,9.47
CAV,2019-06-04T00:00:00Z,2.027,9.32
CAV,2019-06-04T00:00:00Z,2.537,9.17
CAV,2019-06-04T00:00:00Z,2.823,9.17
REG,2019-06-04T00:00:00Z,0.244,9.58
REG,2019-06-04T00:00:00Z,0.525,9.79
REG,2019-06-04T00:00:00Z,1.012,9.1
REG,2019-06-04T00:00:00Z,1.527,8.96
REG,2019-06-04T00:00:00Z,2.007,8.97
REG,2019-06-04T00:00:00Z,2.513,9.06
REG,2019-06-04T00:00:00Z,2.92,9.39
REG,2019-06-04T00:00:00Z,3.216,9.37
KIN,2019-06-10T00:00:00Z,0.217,8
KIN,2019-06-10T00:00:00Z,0.489,6.57
KIN,2019-06-10T00:00:00Z,1.016,6.59
KIN,2019-06-10T00:00:00Z,1.514,6.53
KIN,2019-06-10T00:00:00Z,2.029,6.47
KIN,2019-06-10T00:00:00Z,2.554,6.3
KIN,2019-06-10T00:00:00Z,3.005,6.22
KIN,2019-06-10T00:00:00Z,3.476,6.17
KIN,2019-06-10T00:00:00Z,4.019,5.94
KIN,2019-06-10T00:00:00Z,4.477,5.65
KIN,2019-06-10T00:00:00Z,5.063,5.4
KMO,2019-06-10T00:00:00Z,0.172,6.82
KMO,2019-06-10T00:00:00Z,0.475,6.82
KMO,2019-06-10T00:00:00Z,1.004,6.66
KMO,2019-06-10T00:00:00Z,1.499,6.55
KMO,2019-06-10T00:00:00Z,1.971,6.37
KMO,2019-06-10T00:00:00Z,2.537,6.2
KMO,2019-06-10T00:00:00Z,2.999,6.12
KMO,2019-06-10T00:00:00Z,3.365,6.05
KMO,2019-06-10T00:00:00Z,3.714,5.86
VIT,2019-06-10T00:00:00Z,0.203,6.66
VIT,2019-06-10T00:00:00Z,0.507,6.74
VIT,2019-06-10T00:00:00Z,0.992,6.93
VIT,2019-06-10T00:00:00Z,1.496,6.78
VIT,2019-06-10T00:00:00Z,2.019,6.45
VIT,2019-06-10T00:00:00Z,2.468,6.38
VIT,2019-06-10T00:00:00Z,3.018,7.16
VIT,2019-06-10T00:00:00Z,3.391,6.32
VIT,2019-06-10T00:00:00Z,3.669,6.22
SUC,2019-06-10T00:00:00Z,0.213,6.96
SUC,2019-06-10T00:00:00Z,0.485,7.04
SUC,2019-06-10T00:00:00Z,1.03,7.2
SUC,2019-06-10T00:00:00Z,1.509,6.79
SUC,2019-06-10T00:00:00Z,1.952,6.71
SUC,2019-06-10T00:00:00Z,2.508,6.56
SUC,2019-06-10T00:00:00Z,2.95,6.58
SUC,2019-06-10T00:00:00Z,3.53,6.56
SUC,2019-06-10T00:00:00Z,4,6.52
SUC,2019-06-10T00:00:00Z,4.47,6.5
SUC,2019-06-10T00:00:00Z,5.018,6.48
SUC,2019-06-10T00:00:00Z,5.612,6.44
MEAD,2019-06-10T00:00:00Z,0.2,6.87
MEAD,2019-06-10T00:00:00Z,0.471,6.89
MEAD,2019-06-10T00:00:00Z,1.007,6.87
MEAD,2019-06-10T00:00:00Z,1.503,6.86
MEAD,2019-06-10T00:00:00Z,2.01,6.78
MEAD,2019-06-10T00:00:00Z,2.503,6.58
MEAD,2019-06-10T00:00:00Z,3.011,6.41
MEAD,2019-06-10T00:00:00Z,3.521,6.13
MEAD,2019-06-10T00:00:00Z,3.87,5.85
MULB FARM,2019-06-10T00:00:00Z,0.231,7.04
MULB FARM,2019-06-10T00:00:00Z,0.498,7.06
MULB FARM,2019-06-10T00:00:00Z,0.947,6.58
MULB FARM,2019-06-10T00:00:00Z,1.516,6.29
MULB FARM,2019-06-10T00:00:00Z,1.955,6.15
MULB FARM,2019-06-10T00:00:00Z,2.504,6.1
MULB FARM,2019-06-10T00:00:00Z,3.148,6.05
WMP,2019-06-10T00:00:00Z,0.235,8.38
WMP,2019-06-10T00:00:00Z,0.521,7.19
WMP,2019-06-10T00:00:00Z,0.962,7.02
WMP,2019-06-10T00:00:00Z,1.489,6.89
WMP,2019-06-10T00:00:00Z,2.014,6.43
WMP,2019-06-10T00:00:00Z,2.518,6.17
WMP,2019-06-10T00:00:00Z,3.033,6.02
WMP,2019-06-10T00:00:00Z,3.476,6.01
WMP,2019-06-10T00:00:00Z,3.971,6
WMP,2019-06-10T00:00:00Z,4.479,5.99
WMP,2019-06-10T00:00:00Z,5,5.99
WMP,2019-06-10T00:00:00Z,5.506,5.98
WMP,2019-06-10T00:00:00Z,6.075,5.94
WMP,2019-06-10T00:00:00Z,6.39,5.94
CAV,2019-06-10T00:00:00Z,0.197,8.37
CAV,2019-06-10T00:00:00Z,0.496,7.52
CAV,2019-06-10T00:00:00Z,0.996,7.04
CAV,2019-06-10T00:00:00Z,1.469,6.91
CAV,2019-06-10T00:00:00Z,1.968,6.28
CAV,2019-06-10T00:00:00Z,2.474,6.17
CAV,2019-06-10T00:00:00Z,2.934,6.13
CAV,2019-06-10T00:00:00Z,3.181,6.12
REG,2019-06-10T00:00:00Z,0.212,7.32
REG,2019-06-10T00:00:00Z,0.545,7.19
REG,2019-06-10T00:00:00Z,0.953,7.71
REG,2019-06-10T00:00:00Z,1.478,7.99
REG,2019-06-10T00:00:00Z,1.972,7.76
REG,2019-06-10T00:00:00Z,2.473,6.8
REG,2019-06-10T00:00:00Z,2.967,6.55
REG,2019-06-10T00:00:00Z,3.276,5.97
KIN,2019-06-17T00:00:00Z,0.208,9.34
KIN,2019-06-17T00:00:00Z,0.476,8.61
KIN,2019-06-17T00:00:00Z,1.031,4.2
KIN,2019-06-17T00:00:00Z,1.485,2.73
KIN,2019-06-17T00:00:00Z,1.991,2.23
KIN,2019-06-17T00:00:00Z,2.519,2.12
KIN,2019-06-17T00:00:00Z,2.965,2.12
KIN,2019-06-17T00:00:00Z,3.483,2.12
KIN,2019-06-17T00:00:00Z,4.016,2.13
KIN,2019-06-17T00:00:00Z,4.471,2.11
KIN,2019-06-17T00:00:00Z,4.871,2.09
KMO,2019-06-17T00:00:00Z,0.144,9.15
KMO,2019-06-17T00:00:00Z,0.5,9.14
KMO,2019-06-17T00:00:00Z,0.975,7.1
KMO,2019-06-17T00:00:00Z,1.502,4.07
KMO,2019-06-17T00:00:00Z,1.962,2.56
KMO,2019-06-17T00:00:00Z,2.487,2.35
KMO,2019-06-17T00:00:00Z,2.914,2.28
KMO,2019-06-17T00:00:00Z,3.219,2.26
VIT,2019-06-17T00:00:00Z,0.225,9.47
VIT,2019-06-17T00:00:00Z,0.516,9.43
VIT,2019-06-17T00:00:00Z,1.008,7.36
VIT,2019-06-17T00:00:00Z,1.489,5.73
VIT,2019-06-17T00:00:00Z,2.022,4.11
VIT,2019-06-17T00:00:00Z,2.506,2.94
VIT,2019-06-17T00:00:00Z,2.886,2.71
SUC,2019-06-17T00:00:00Z,0.163,9.34
SUC,2019-06-17T00:00:00Z,0.514,9.04
SUC,2019-06-17T00:00:00Z,0.994,6.31
SUC,2019-06-17T00:00:00Z,1.489,4.43
SUC,2019-06-17T00:00:00Z,1.988,3.73
SUC,2019-06-17T00:00:00Z,2.5,3.17
SUC,2019-06-17T00:00:00Z,2.979,2.91
SUC,2019-06-17T00:00:00Z,3.484,2.83
SUC,2019-06-17T00:00:00Z,4.032,2.78
SUC,2019-06-17T00:00:00Z,4.524,2.73
SUC,2019-06-17T00:00:00Z,4.761,2.71
MEAD,2019-06-17T00:00:00Z,0.203,9.76
MEAD,2019-06-17T00:00:00Z,0.477,9.66
MEAD,2019-06-17T00:00:00Z,0.999,7.95
MEAD,2019-06-17T00:00:00Z,1.509,4.78
MEAD,2019-06-17T00:00:00Z,2.004,4.11
MEAD,2019-06-17T00:00:00Z,2.394,3.92
MEAD,2019-06-17T00:00:00Z,2.702,3.91
MULB FARM,2019-06-17T00:00:00Z,0.179,9.62
MULB FARM,2019-06-17T00:00:00Z,0.512,9.54
MULB FARM,2019-06-17T00:00:00Z,0.986,7.93
MULB FARM,2019-06-17T00:00:00Z,1.47,4.62
MULB FARM,2019-06-17T00:00:00Z,1.969,3.82
MULB FARM,2019-06-17T00:00:00Z,2.491,3.73
MULB FARM,2019-06-17T00:00:00Z,3.114,3.71
WMP,2019-06-17T00:00:00Z,0.165,9.36
WMP,2019-06-17T00:00:00Z,0.465,9.45
WMP,2019-06-17T00:00:00Z,0.976,8.88
WMP,2019-06-17T00:00:00Z,1.471,5.12
WMP,2019-06-17T00:00:00Z,2.022,4.18
WMP,2019-06-17T00:00:00Z,2.53,3.99
WMP,2019-06-17T00:00:00Z,3.004,3.96
WMP,2019-06-17T00:00:00Z,3.465,3.89
WMP,2019-06-17T00:00:00Z,4.048,3.81
WMP,2019-06-17T00:00:00Z,4.458,3.8
WMP,2019-06-17T00:00:00Z,5.003,3.77
WMP,2019-06-17T00:00:00Z,5.708,3.73
WMP,2019-06-17T00:00:00Z,5.996,3.72
CAV,2019-06-17T00:00:00Z,0.211,9.01
CAV,2019-06-17T00:00:00Z,0.504,8.92
CAV,2019-06-17T00:00:00Z,0.995,9.47
CAV,2019-06-17T00:00:00Z,1.477,10.22
CAV,2019-06-17T00:00:00Z,1.968,9.83
CAV,2019-06-17T00:00:00Z,2.508,8.71
CAV,2019-06-17T00:00:00Z,2.863,7.46
CAV,2019-06-17T00:00:00Z,3.173,5.78
REG,2019-06-17T00:00:00Z,0.178,8.18
REG,2019-06-17T00:00:00Z,0.483,8.1
REG,2019-06-17T00:00:00Z,0.995,8.19
REG,2019-06-17T00:00:00Z,1.503,10.32
REG,2019-06-17T00:00:00Z,2.014,9.42
REG,2019-06-17T00:00:00Z,2.476,9.01
REG,2019-06-17T00:00:00Z,2.87,6.76
KIN,2019-06-24T00:00:00Z,0.218,7.39
KIN,2019-06-24T00:00:00Z,0.501,7.31
KIN,2019-06-24T00:00:00Z,1.014,7.48
KIN,2019-06-24T00:00:00Z,1.512,5.18
KIN,2019-06-24T00:00:00Z,1.978,4.33
KIN,2019-06-24T00:00:00Z,2.489,2.88
KIN,2019-06-24T00:00:00Z,2.979,2.29
KIN,2019-06-24T00:00:00Z,3.531,1.65
KIN,2019-06-24T00:00:00Z,4.001,1.48
KIN,2019-06-24T00:00:00Z,4.513,0.94
KIN,2019-06-24T00:00:00Z,5.009,0.82
KMO,2019-06-24T00:00:00Z,0.214,7.28
KMO,2019-06-24T00:00:00Z,0.496,7.36
KMO,2019-06-24T00:00:00Z,0.993,7.67
KMO,2019-06-24T00:00:00Z,1.521,7.14
KMO,2019-06-24T00:00:00Z,2.007,3.91
KMO,2019-06-24T00:00:00Z,2.501,3.27
KMO,2019-06-24T00:00:00Z,3.01,2.38
KMO,2019-06-24T00:00:00Z,3.491,1.59
KMO,2019-06-24T00:00:00Z,3.795,1.26
VIT,2019-06-24T00:00:00Z,0.218,7.26
VIT,2019-06-24T00:00:00Z,0.519,7.29
VIT,2019-06-24T00:00:00Z,0.983,7.49
VIT,2019-06-24T00:00:00Z,1.495,7.46
VIT,2019-06-24T00:00:00Z,2.02,6.05
VIT,2019-06-24T00:00:00Z,2.499,4.38
VIT,2019-06-24T00:00:00Z,2.997,2.41
SUC,2019-06-24T00:00:00Z,0.196,7.16
SUC,2019-06-24T00:00:00Z,0.505,7.37
SUC,2019-06-24T00:00:00Z,1.002,7.58
SUC,2019-06-24T00:00:00Z,1.515,7.22
SUC,2019-06-24T00:00:00Z,2.01,4.52
SUC,2019-06-24T00:00:00Z,2.489,3.46
SUC,2019-06-24T00:00:00Z,2.994,3.09
SUC,2019-06-24T00:00:00Z,3.508,2.38
SUC,2019-06-24T00:00:00Z,4.103,2.06
MEAD,2019-06-24T00:00:00Z,0.224,7.59
MEAD,2019-06-24T00:00:00Z,0.508,7.38
MEAD,2019-06-24T00:00:00Z,1.017,7.33
MEAD,2019-06-24T00:00:00Z,1.52,7.56
MEAD,2019-06-24T00:00:00Z,2.019,7.87
MEAD,2019-06-24T00:00:00Z,2.512,5.06
MEAD,2019-06-24T00:00:00Z,3.001,4.19
MEAD,2019-06-24T00:00:00Z,3.3,3.21
MULB FARM,2019-06-24T00:00:00Z,0.184,7.55
MULB FARM,2019-06-24T00:00:00Z,0.507,7.5
MULB FARM,2019-06-24T00:00:00Z,1,7.36
MULB FARM,2019-06-24T00:00:00Z,1.501,7.28
MULB FARM,2019-06-24T00:00:00Z,2.021,8.87
MULB FARM,2019-06-24T00:00:00Z,2.498,4.84
MULB FARM,2019-06-24T00:00:00Z,2.81,4.4
WMP,2019-06-24T00:00:00Z,0.191,7.48
WMP,2019-06-24T00:00:00Z,0.513,7.49
WMP,2019-06-24T00:00:00Z,1.005,7.5
WMP,2019-06-24T00:00:00Z,1.485,7.48
WMP,2019-06-24T00:00:00Z,2.017,8.79
WMP,2019-06-24T00:00:00Z,2.491,7.15
WMP,2019-06-24T00:00:00Z,2.99,4.82
WMP,2019-06-24T00:00:00Z,3.516,4.48
WMP,2019-06-24T00:00:00Z,4.036,4.08
WMP,2019-06-24T00:00:00Z,4.5,3.93
WMP,2019-06-24T00:00:00Z,5.018,3.7
WMP,2019-06-24T00:00:00Z,5.3,3.56
CAV,2019-06-24T00:00:00Z,0.208,7.64
CAV,2019-06-24T00:00:00Z,0.511,7.55
CAV,2019-06-24T00:00:00Z,1.007,7.51
CAV,2019-06-24T00:00:00Z,1.476,7.5
CAV,2019-06-24T00:00:00Z,2.011,7.17
CAV,2019-06-24T00:00:00Z,2.462,10.34
CAV,2019-06-24T00:00:00Z,2.917,9.88
REG,2019-06-24T00:00:00Z,0.217,7.64
REG,2019-06-24T00:00:00Z,0.503,7.65
REG,2019-06-24T00:00:00Z,0.995,7.64
REG,2019-06-24T00:00:00Z,1.513,7.61
REG,2019-06-24T00:00:00Z,1.99,7.29
REG,2019-06-24T00:00:00Z,2.505,7.06
